3962,48,mol magvar olaj zakup akcja wlasny,1;
3963,43,mol magvar olaj zakup akcja wlasny,0;
3964,48,mol magvar olaj zakup akcja wlasny,1;
3965,48,mol magvar olaj zakup akcja wlasny,1;
3966,43,mol magvar olaj zakup akcja wlasny,0;
3967,2,mol magvar olaj nowy partner w spolka zmb,0;
3968,11,mol magvar olaj   es gazipari rszvenvtarsasag zakup akcja wlasny,1;
3969,11,mol magvar olaj zmiana personalna w slovnafcie,1;
3970,260,mol magvar olaj uchwala walny zgromadzenie akcjonariusz,1;
3971,287,mol magvar olaj raport roczny mol za 2004 rok,1;
3972,43,mol magvar olaj zakup akcja wlasny,0;
3973,43,mol magvar olaj zakup akcja wlasny,0;
3974,48,mol magvar olaj zakup akcja wlasny,1;
3975,48,mol magvar olaj zakup akcja wlasny,1;
3976,2,mol magvar olaj   es gazipari rszvenvtarsasag zakup akcja wlasny,0;
3977,2,mol magvar olaj dokument na walny zgromadzenie akcjonariusz,0;
3978,2,mol magvar olaj wiazacy oferta przetargowy na przejecie energopetrolu,0;
3979,11,mol magvar olaj wybrana dane finansowy z raport roczny 2004,1;
3980,48,mol magvar olaj zakup akcja wlasny,1;
3981,48,mol magvar olaj zakup akcja wlasny,1;
3982,43,mol magvar olaj zakup akcja wlasny,0;
3983,2,mol magvar olaj wykup kwit mol 2005/a w termin platnosc,0;
3984,2,mol magvar olaj zakonczyc przejecie spolka shell romania,0;
3985,43,mol magvar olaj zakup akcja wlasny,0;
3986,48,mol magvar olaj zakup akcja wlasny,1;
3987,2,mol magvar olaj korekta do raport biezacy numer 18/2005,0;
3988,2,mol magvar olaj rada dyrektor spolka zwolywac zwza,0;
3989,133,mol magvar olaj zakup akcja skarbowy,0;
3990,133,mol magvar olaj zakup akcja skarbowy,0;
3991,133,mol magvar olaj zakup akcja skarbowy,0;
3992,2,mol magvar olaj wezwanie do zakup akcja skarbowy,0;
3993,2,mol magvar olaj   es gazipari rszvenvtarsasag zmiana organizacyjny,0;
3994,133,mol magvar olaj zakup akcja skarbowy,0;
3995,2,mol magvar olaj   es ggazipari rszvenvtarsasag sprzedaz akcja skarbowy,0;
3996,11,mol magvar olaj wynik za iv kwartal 2004 rok oraz wstepne wynik za 2004 rok,1;
3997,11,mol magvar olaj wynik mol za iv kwartal 2004 rok oraz wstepne wynik,1;
