id,cluster,text,change
1561,22,anwil nabyc obligacja wyemitowac przez,0
1562,8,skonsolidowac raport roczny,0
1563,8,uzupelnienie raport biezacy numer 33/2006,0
1564,2,dane finansowy za 1 kwartal 2007 r. wedlug segment dzialalnosc,1
1565,3,raport okresowy qsr,1
1566,2,lista akcjonariusz posiadajacych  co malo 5  liczba glos na zwz,1
1567,2,anwil nabyc obligacja wyemitowac przez,1
1568,2,ksiegowosc sp. z o.o. nabyc obligacja wyemitowac przez,1
1569,8,projekt uchwala na zwz zwolac na dzien 31 maja 2007 rok,0
1570,8,zmiana data publikacja raport okresowy,0
1571,8,zlozenie wniosek o ogloszenie upadlosc spolka transport krakow sp. z o.o.,0
1572,8,nabycie obligacja,0
1573,8,rezygnacja dariusza dabski z funkcja przewodniczacy rn,0
1574,2,nabycie obligacja przez anwil,1
1575,2,nabycie obligacja przez anwil,1
1576,2,deutschland nabyc obligacja,1
1577,2,asfalt sp. z o.o. nabyc obligacja wyemitowac przez spolka,1
1578,8,otrzymac odpis drugie pozew od sad arbitrazowy o zaplata kary umowny,0
1579,2,ksiegowosc sp. z o.o. nabyc obligacja spolka,1
1580,8,tresc uchwala podjac przez zwz 27 czerwiec 2006 r.,0
1581,8,zaktualizowac oswiadczenie wobec zasada lad korporacyjny,0
1582,8,zmiana w sklad rad nadzorczy,0
1583,8,odrzucenie wniosek o zgoda na ogloszenie obowiazkowy wezwanie,0
1584,8,upstream sp. z o.o. nabyc obligacja wyemitowac przez,0
1585,8,zarzad rafineria trzebinia podjac decyzja o wznowienie produkcja,0
1586,8,termin przekazywac raport okresowy w 2009 rok,0
1587,8,rezygnacja wieslawa rozluckiego z ubiegac siebie o wybor do rn w nastepna kadencja,0
1588,8,przeniesienie akcja spolka nalezacy do nafta polski na rzecz skarb panstwo,0
1589,8,wstepne wybrana dane operacyjny i finansowy za okres lipiec   sierpien,0
1590,8,wstepne wybrana dane operacyjny i finansowy za okres lipiec   sierpien,0
1591,8,przerwa w obrada zwza,0
1592,8,tresc uchwala podjac przez zwz,0
1593,2,anwil nabyc obligacja wyemitowac przez,1
1594,2,anwil nabyc obligacja wyemitowac przez,1
1595,5,deutschland nabyc obligacja wyemitowac przez,1
1596,5,deutschland nabyc obligacja wyemitowac przez,0
1597,8,kandydat do rad nadzorczy,0
1598,8,zawarcie umowy na dostawa ropa do unipetrol rafineria,0
1599,2,nabycie obligacja przez deutschland,1
1600,2,kaucuk a.s. nabyc udzial w spolka butadien kralupy a.s.,1
1601,8,strategia integracja z spolka unipetrol a.s.,0
1602,8,zakonczenie proces przyjmowac zapis na sprzedaz akcja,0
1603,8,nabycie obligacja,0
1604,5,deutschland nabyc obligacja wyemitowac przez,1
1605,2,anwil nabyc obligacja wyemitowac przez spolka,1
1606,2,anwil nabyc obligacja wyemitowac przez,1
1607,8,zwolanie zwz na dzien 6 czerwiec 2008 r.,0
1608,8,sad apelacyjny uniewaznic uchwala nwz  dot. powolanie na przewodniczacy rn,0
1609,2,nabyc dodatkowy czesc akcja polkomtel,1
1610,8,anwil nabyc obligacja wyemitowac przez spolka,0
1611,8,deutschland nabyc obligacja,0
1612,22,anwil nabyc obligacja wyemitowac przez,0
1613,8,ksiegowosc sp. z o.o. nabyc obligacja spolka,0
1614,8,zawarcie umowy kredyt wielowalutowych,0
1615,2,zmiana data publikacja raport okresowy za czwarty kwartal 2007,1
1616,5,deutschland nabyc obligacja wyemitowac przez,0
1617,2,podwyzszenie kapital plocki park przemyslowo   technologiczny,1
1618,22,anwil nabyc obligacja wyemitowac przez,0
1619,8,podpisac umowa z petraco oil company ltd na dostawa ropa naftowy,0
1620,8,nabycie obligacja,0
1621,2,aktualny oswiadczenie wobec zasada lad korporacyjny,1
1622,3,raport okresowy qsr,1
1623,2,dane finansowy za 1 kwartal 2008 r.,1
1624,2,zakonczenie trzy sprawa przed sad arbitrazowy,1
1625,8,umowa na sprzedaz etylobenzenu  butadien i frakcja c4,0
1626,2,iks solino ponownie nabyc obligacja,1
1627,2,korekta raport biezacy numer 67/2005,1
1628,2,anwil nabyc obligacja wyemitowac przez,1
1629,8,projekcja wskaznik dzwignia finansowy kapitalowy na latac 2007 2012,0
1630,2,ocena sytuacja przedstawic przez rada nadzorczy,1
1631,2,ksiegowosc sp. z o.o. nabyc obligacja wyemitowac przez,1
1632,2,iks solino nabyc obligacja wyemitowac przez,1
1633,2,anwil nabyc obligacja wyemitowac przez,1
1634,22,anwil nabyc obligacja wyemitowac przez,0
1635,8,powolanie dariusza jacka krawiec na prezes zarzad,0
1636,8,rezygnacja wojciecha heydla z stanowisko prezes zarzad,0
1637,2,zwolanie zwz,1
1638,5,deutschland nabyc obligacja wyemitowac przez,1
1639,8,wykonanie umowy opcja sprzedaz akcja ab mazeikiu nafta,0
1640,22,anwil nabyc obligacja wyemitowac przez,0
1641,2,rezygnacja pan piotra osiecki z funkcja czlonek rad nadzorczy,1
1642,8,sprawozdanie finansowy za rok 2004 wedlug mssf,0
1643,2,fitch ratings obnizyc ocena kredytowy,1
1644,8,spelnienie siebie warunek zawrzec w umowa nabycie akcja spolka unipetrol a.s.,0
1645,8,zmiana w sklad zarzad,0
1646,3,raport okresowy qsr,0
1647,8,iks solino nabyc obligacja wyemitowac przez spolka,0
1648,5,deutschland nabyc obligacja wyemitowac przez,0
1649,2,anwil nabyc obligacja wyemitowac przez,1
1650,8,postoj instalacja hydrokrakingu w zaklad produkcyjny,0
1651,2,dane finansowy za 1 kwartal 2007 r. wedlug segment dzialalnosc,1
1652,3,raport okresowy qsr,1
1653,2,ksiegowosc sp. z o.o. nabyc obligacja spolka,1
1654,8,akcjonariusz 5  ogolny liczba glos na nwz w dzien 30.11.2006,0
1655,22,anwil nabyc obligacja wyemitowac przez,0
1656,2,anwil nabyc obligacja wyemitowac przez spolka,1
1657,2,zawrzec umowa z petrocentrum sp. z o.o.,1
1658,2,umowa petrocentrum sp. z o.o. z petrotank sp. z o.o.,1
1659,17,koltrans sp. z o.o. nabyc obligacja spolka,1
1660,2,anwil nabyc obligacja wyemitowac przez,1
1661,8,zawarcie umowic nabycie akcja mazeikiu nafta,0
1662,8,podpisac z biskup polski umowa na sprzedaz paliwo,0
1663,8,podpisac z shell polski umowa na sprzedaz paliwo,0
1664,8,kandydat do rad nadzorczy,0
1665,2,anwil nabyc obligacja wyemitowac przez,1
1666,2,wykaz informacja przekazac przez do publiczny wiadomosci w 2006 r.,1
1667,2,objac udzial w nowo zarejestrowac spolka,1
1668,2,rzad republika litewski zrzec siebie prawa pierwokup w,1
1669,2,podpisac umowy przez deutschland z shell deutschland oil,1
1670,8,wojciech heydel zostac powolany na prezes zarzad,0
1671,8,anwil nabyc obligacja wyemitowac przez spolka,0
1672,2,liczba akcja w posiadanie commercial union ofe bph cu wbk,1
1673,2,zmiana w zarzad,1
1674,2,umowa sprzedaz udzial w spolka poilen sp. z o.o. w likwidacja,1
1675,8,oil sprzedac udzial w petro oil dolnoslaski centrum sprzedaz,0
1676,8,uchwala walny zgromadzenie polkomtel w sprawa dywidenda,0
1677,23,nabycie obligacja,1
1678,8,zwolanie zwz,0
1679,26,transakcja na akcja,0
1680,8,zmiana data publikacja raport okresowy,0
1681,2,podpisac umowy przez deutschland z shell deutschland oil,1
1682,8,zniesienie przez sad amerykanski termin rozprawa w sprawa pismo procesowy,0
1683,8,zawarcie kontrakt z shell polski sp. z o.o.,0
1684,8,zawarcie kontrakt z biskup polski sp. z o.o.,0
1685,8,raport roczny,0
1686,8,skonsolidowac raport roczny,0
1687,8,stwierdzenie niewaznosc uchwala wza z dzien 28 czerwiec 2004 rok,0
1688,2,podpisac umowic dotyczyc sprzedaz akcja,1
1689,5,deutschland nabyc obligacja wyemitowac przez,1
1690,2,podpisac umowy pomiedzy unipetrol a.s. oraz deza,1
1691,2,polski koncern naftowy program emisja obligacja,1
1692,2,anwil nabyc obligacja wyemitowac przez spolka,1
1693,8,zlozenie pismo procesowy przez syndyk yukos oil company,0
1694,2,zbycie udzial w spolka naftoport,1
1695,8,dane finansowy za 3 kwartal i trzy kwartal 2006r.,0
1696,3,raport okresowy qsr,0
1697,2,wstrzymanie dostawa ropa przez petroval,1
1698,2,asfalt sp. z o.o. nabyc obligacja wyemitowac przez,1
1699,2,asfalt sp. z o.o. nabyc obligacja,1
1700,2,anwil nabyc obligacja wyemitowac przez,1
1701,8,podpisac z gunvor international b.v. amsterdam umowa na dostawa ropa naftowy,0
1702,2,doreczyc spolka decyzja prezes uokik,1
1703,2,korekta raport okresowy w postac jednostkowy raport roczny,1
1704,2,rezygnacja jerzego woznicki z funkcja czlonek rad nadzorczy,1
1705,2,ocena sytuacja przedstawic przez rada nadzorczy,1
1706,8,zaktualizowac oswiadczenie wobec zasada lad korporacyjny,0
1707,8,akcjonariusz posiadajacy 5  ogolny liczba glos na nwz,0
1708,5,deutschland nabyc obligacja wyemitowac przez,1
1709,40,objecie akcja w spolka transport,0
1710,2,podpisac umowy przez deutschland z shell deutschland oil,1
1711,2,dane finansowy za 2. kwartal i dwa kwartal 2006 r.,1
1712,3,raport okresowy qsr,1
1713,8,koltrans sp. z o.o. nabyc obligacja wyemitowac przez,0
1714,5,deutschland nabyc obligacja wyemitowac przez,0
1715,8,podpisac z star oil establishment umowa na dostawa ropa naftowy do unipetrol rpa,0
1716,2,transport nabyc obligacja wyemitowac przez,1
1717,22,anwil nabyc obligacja wyemitowac przez,0
1718,8,koltrans sp. z o.o. nabyc obligacja wyemitowac przez,0
1719,5,deutschland nabyc obligacja wyemitowac przez,0
1720,8,ksiegowosc sp. z o.o. nabyc obligacja wyemitowac przez,0
1721,8,iks solino nabyc obligacja wyemitowac przez,0
1722,22,anwil nabyc obligacja wyemitowac przez,0
1723,8,upstream sp. z o.o. nabyc obligacja wyemitowac przez,0
1724,5,deutschland nabyc obligacja wyemitowac przez,1
1725,5,deutschland nabyc obligacja wyemitowac przez,1
1726,2,anwil nabyc obligacja wyemitowac przez spolka,1
1727,2,dane finansowy za 2 kwartal 2009 r.,1
1728,2,skonsolidowac raport polroczny,1
1729,2,asfalt sp. z o.o. nabyc obligacja wyemitowac przez spolka,1
1730,2,transport nabyc obligacja wyemitowac przez,1
1731,2,anwil nabyc obligacja wyemitowac przez,1
1732,8,nabycie obligacja,0
1733,8,ksiegowosc sp. z o.o. nabyc obligacja wyemitowac przez,0
1734,8,iks solino nabyc obligacja wyemitowac przez,0
1735,8,koltrans sp. z o.o. nabyc obligacja wyemitowac przez,0
1736,22,anwil nabyc obligacja wyemitowac przez,0
1737,2,anwil nabyc obligacja wyemitowac przez,1
1738,5,deutschland nabyc obligacja wyemitowac przez,1
1739,8,deutschland nabyc obligacja,0
1740,37,asfalt sp. z o.o. nabyc obligacja,0
1741,8,umowa na dostawa ropa naftowy do ab mazeikiu nafta,0
1742,2,podpisac umowy,1
1743,2,anwil nabyc obligacja wyemitowac przez,1
1744,2,szacunek wybrany dany operacyjny za 2 kwartal 2009 r.,1
1745,8,zmiana data publikacja raport okresowy,0
1746,8,przeniesienie akcja spolka nalezacy do nafta polski na rzecz skarb panstwo,0
1747,5,deutschland nabyc obligacja wyemitowac przez,0
1748,2,lista akcjonariusz posiadajacych  co malo 5  liczba glos na zwz,1
1749,2,tresc uchwala podjac przez zwz 15 lipiec 2009 r.,1
1750,22,anwil nabyc obligacja wyemitowac przez,0
1751,8,wniosek o wszczac postepowanie arbitrazowy przeciwko yukos international uk b.v.,0
1752,8,deutschland nabyc obligacja wyemitowac przez spolka,0
1753,8,nabycie obligacja,0
1754,8,rozwiazanie umowy z kd petrotrade fze,0
1755,8,podpisac z star oil establishment umowa na dostawa ropa naftowy do unipetrol rpa,0
1756,2,asfalt sp. z o.o. nabyc obligacja,1
1757,2,anwil nabyc obligacja wyemitowac przez,1
1758,2,ksiegowosc sp. z o.o. nabyc obligacja wyemitowac przez,1
1759,2,iks solino nabyc obligacja wyemitowac przez,1
1760,2,anwil nabyc obligacja wyemitowac przez,1
1761,2,zakonczenie trzy sprawa przed sad arbitrazowy,1
1762,8,przerwa w obrada zwza,0
1763,8,tresc uchwala podjac przez zwz,0
1764,5,deutschland nabyc obligacja wyemitowac przez,0
1765,5,deutschland nabyc obligacja wyemitowac przez,0
1766,8,nabycie obligacja,0
1767,2,anwil nabyc obligacja spolka,1
1768,8,anwil nabyc obligacja wyemitowac przez spolka,0
1769,2,projekt uchwala na zwz,1
1770,2,zwolanie zwz,1
1771,2,ksiegowosc sp. z o.o. nabyc obligacja,1
1772,2,anwil nabyc obligacja spolka,1
1773,8,nabycie obligacja,0
1774,2,podpisac z j&s  service & investment ltd. umowa na dostawa ropa,1
1775,8,deutschland nabyc obligacja wyemitowac przez spolka,0
1776,22,anwil nabyc obligacja wyemitowac przez,0
1777,8,podpisac z gunvor international b.v. amsterdam umowa na dostawa ropa naftowy,0
1778,2,anwil nabyc obligacja wyemitowac przez,1
1779,2,zmiana data publikacja raport okresowy,1
1780,5,deutschland nabyc obligacja wyemitowac przez,1
1781,2,asfalt sp. z o.o. nabyc obligacja wyemitowac przez,1
1782,8,moody's investors service obnizyc ocena kredytowy do ba1,0
1783,8,nabycie obligacja,0
1784,2,zawrzec umowa z petrocentrum sp. z o.o.,1
1785,2,umowa petrocentrum sp. z o.o. z petrotank sp. z o.o.,1
1786,17,koltrans sp. z o.o. nabyc obligacja spolka,1
1787,2,anwil nabyc obligacja wyemitowac przez,1
1788,3,raport okresowy qsr,0
1789,8,dane finansowy za 1 kwartal 2009 r.,0
1790,2,anwil nabyc obligacja wyemitowac przez,1
1791,22,anwil nabyc obligacja wyemitowac przez,0
1792,8,deutschland nabyc obligacja,0
1793,8,nabycie obligacja,0
1794,2,iks solino nabyc obligacja wyemitowac przez spolka,1
1795,2,anwil nabyc obligacja wyemitowac przez,1
1796,2,ksiegowosc sp. z o.o. nabyc obligacja wyemitowac przez,1
1797,8,wykaz informacja przekazac do publiczny wiadomosci w 2008 r.,0
1798,8,nabycie obligacja,0
1799,8,raport roczny,0
1800,8,skonsolidowac raport roczny,0
1801,8,wykonanie umowy opcja sprzedaz akcja ab mazeikiu nafta,0
1802,2,porozumienie z banka w sprawa umowic kredytowy,1
1803,22,anwil nabyc obligacja wyemitowac przez,0
1804,2,anwil nabyc obligacja wyemitowac przez,1
1805,2,szacunek wybrany dany operacyjny za 1 kwartal 2009 r.,1
1806,23,nabycie obligacja,1
1807,2,podpisac umowy przez deutschland z shell deutschland oil,1
1808,23,nabycie obligacja,1
1809,2,anwil nabyc obligacja wyemitowac przez,1
1810,5,deutschland nabyc obligacja wyemitowac przez,0
1811,8,anwil nabyc obligacja wyemitowac przez spolka,0
1812,23,nabycie obligacja,1
1813,23,nabycie obligacja,1
1814,23,nabycie obligacja,1
1815,22,anwil nabyc obligacja wyemitowac przez,0
1816,2,uzgodnienie warunki wykonanie umowy opcja sprzedaz akcja,1
1817,22,anwil nabyc obligacja wyemitowac przez,0
1818,8,nabycie obligacja,0
1819,2,anwil nabyc obligacja wyemitowac przez spolka,1
1820,2,otrzymac notyfikacja w sprawa wykonanie opcja sprzedaz akcja,1
1821,8,deutschland nabyc obligacja wyemitowac przez spolka,0
1822,8,anwil nabyc obligacja wyemitowac przez spolka,0
1823,22,anwil nabyc obligacja wyemitowac przez,0
1824,8,ksiegowosc sp. z o.o. nabyc obligacja spolka,0
1825,22,anwil nabyc obligacja wyemitowac przez,0
1826,8,iks solino nabyc obligacja wyemitowac przez,0
1827,8,ab mazeikiu nafta zawiazac spolka uab remonta mechanikos centras,0
1828,8,ab mazeikiu nafta zawiazac spolka uab emas,0
1829,8,fitch ratings obnizyc ocena kredytowy dla,0
1830,8,dane finansowy za 4 kwartal 2008r.,0
1831,8,rozwiazanie umowy z synthos dwor sp. z o.o.,0
1832,22,anwil nabyc obligacja wyemitowac przez,0
1833,2,zawarcie umowy pomiedzy ab mazeikiu nafta i spolka kolej litewski,1
1834,2,anwil nabyc obligacja wyemitowac przez,1
1835,2,otwarcie postepowanie likwidacyjny powiernik sp. z o.o.,1
1836,8,deutschland nabyc obligacja wyemitowac,0
1837,8,umowa z gunvor international b.v. amsterdam na dostawa ropa naftowy,0
1838,8,szacunek wybrany dany operacyjny za 4 kwartal 2008 r.,0
1839,2,ksiegowosc sp. z o.o. nabyc obligacja spolka,1
1840,2,iks solino nabyc obligacja wyemitowac przez,1
1841,8,deutschland nabyc obligacja wyemitowac przez spolka,0
1842,26,transakcja na akcja,0
1843,2,asfalt sp. z o.o. nabyc obligacja wyemitowac przez spolka,1
1844,8,termin przekazywac raport okresowy w 2009 rok,0
1845,2,anwil nabyc obligacja wyemitowac przez,1
1846,2,yukos international uk b.v. nie zgadzac siebie z roszczenie,1
1847,2,ksiegowosc sp. z o.o. nabyc obligacja wyemitowac przez,1
1848,8,podpisac z petrocentrum umowa na sprzedaz paliwo,0
1849,8,podpisac z biskup polski umowa na sprzedaz paliwo,0
1850,8,podpisac z shell polski umowa na sprzedaz paliwo,0
1851,8,zbycie udzial w spolka raf ekologia spolka z o.o.,0
1852,8,iks solino nabyc obligacja wyemitowac przez spolka,0
1853,2,nabyc dodatkowy czesc akcja polkomtel,1
1854,37,asfalt sp. z o.o. nabyc obligacja,0
1855,8,nabycie obligacja przez anwil,0
1856,2,anwil nabyc obligacja wyemitowac przez,1
1857,8,roszczenie wobec yukos international uk b.v.,0
1858,8,ksiegowosc sp. z o.o. nabyc obligacja,0
1859,2,zawarcie umowy przez mazeikiu nafta z esc trading,1
1860,2,zawarcie umowy przez mazeikiu nafta z trafigura beheer b.v. amsterdam,1
1861,8,iks solino nabyc obligacja wyemitowac przez spolka,0
1862,5,deutschland nabyc obligacja wyemitowac przez,0
1863,2,strategia 2009 2013,1
1864,2,strategia 2009 2013,1
1865,8,anwil nabyc obligacja wyemitowac przez spolka,0
1866,8,zniesienie zabezpieczenie na akcja polkomtel,0
1867,2,  deutschland nabyc obligacja,1
1868,23,nabycie obligacja,1
1869,3,raport okresowy qsr,1
1870,2,dane finansowy za 3 kwartal 2008 r.,1
1871,8,objac udzial w podwyzszyc kapital zakladowy petrocentrum sp. z o.o.,0
1872,5,deutschland nabyc obligacja wyemitowac przez,0
1873,2,ksiegowosc sp. z o.o. nabyc obligacja wyemitowac przez,1
1874,5,deutschland nabyc obligacja wyemitowac przez,0
1875,2,anwil nabyc obligacja wyemitowac przez,1
1876,22,anwil nabyc obligacja wyemitowac przez,0
1877,8,szacunek wybrany dany operacyjny za 3 kwartal 2008 rok,0
1878,5,deutschland nabyc obligacja wyemitowac przez,1
1879,22,anwil nabyc obligacja wyemitowac przez,0
1880,2,anwil nabyc obligacja wyemitowac przez,1
1881,5,deutschland nabyc obligacja wyemitowac przez,1
1882,8,umowa pomiedzy mazeikiu nafta  gt trading oy i trafigura beheer,0
1883,5,deutschland nabyc obligacja wyemitowac przez,0
1884,2,iks solino nabyc obligacja wyemitowac przez,1
1885,2,ksiegowosc sp. z o.o. nabyc obligacja spolka,1
1886,8,anwil nabyc obligacja wyemitowac przez spolka,0
1887,8,podpisac warunkowy umowy sprzedaz udzial w petrotel,0
1888,8,powolanie dariusza jacka krawiec na prezes zarzad,0
1889,8,rezygnacja wojciecha heydla z stanowisko prezes zarzad,0
1890,2,deutschland nabyc obligacja spolka,1
1891,2,anwil nabyc obligacja wyemitowac przez spolka,1
1892,8,deutschland nabyc obligacja,0
1893,22,anwil nabyc obligacja wyemitowac przez,0
1894,5,deutschland nabyc obligacja wyemitowac przez,1
1895,5,deutschland nabyc obligacja wyemitowac przez,1
1896,8,nabycie obligacja,0
1897,8,nabycie obligacja,0
1898,8,anwil nabyc obligacja wyemitowac przez spolka,0
1899,8,anwil nabyc obligacja wyemitowac przez spolka,0
1900,2,nabycie obligacja przez anwil,1
1901,2,deutschland nabyc obligacja,1
1902,3,raport okresowy qsr,1
1903,2,dane finansowy za 2. kwartal 2008r. wedlug segment dzialalnosc wraz z komentarz,1
1904,5,deutschland nabyc obligacja wyemitowac przez,1
1905,2,nabycie obligacja przez anwil,1
1906,2,deutschland nabyc obligacja wyemitowac przez spolka,1
1907,2,anwil nabyc obligacja wyemitowac przez spolka,1
1908,22,anwil nabyc obligacja wyemitowac przez,0
1909,8,szacunek wybrany dany za 2 kwartal 2008 rok,0
1910,5,deutschland nabyc obligacja wyemitowac przez,1
1911,2,nabycie obligacja przez deutschland,1
1912,8,anwil nabyc obligacja wyemitowac przez spolka,0
1913,2,deutschland nabyc obligacja,1
1914,8,ksiegowosc sp. z o.o. nabyc obligacja spolka,0
1915,2,iks solino nabyc obligacja spolka,1
1916,8,anwil nabyc obligacja,0
1917,2,anwil nabyc obligacja wyemitowac przez,1
1918,2,akcjonariusz 5  ogolny liczba glos na nwz,1
1919,2,nabycie obligacja przez anwil,1
1920,2,zmiana w sklad rad nadzorczy,1
1921,2,uchwala podjac przez nwz,1
1922,2,deutschland nabyc obligacja wyemitowac przez spolka,1
1923,2,powolanie pan grzegorza michniewicza do sklad rn,1
1924,2,nabycie obligacja spolka przez anwil,1
1925,2,rada nadzorczy powolac cztery czlonek zarzad spolka,1
1926,2,podpisac umowy przez deutschland z shell deutschland oil,1
1927,8,ksiegowosc sp. z o.o. nabyc obligacja,0
1928,8,iks solino nabyc obligacja wyemitowac przez,0
1929,8,anwil nabyc obligacja wyemitowac przez spolka,0
1930,2,ab mazeikiu nafta nabyc udzial w spolka uab mazeikiu nafta paslaugos tau,1
1931,2,projekt uchwala na nwz zwolac na dzien 13 czerwiec 2008 rok,1
1932,2,dariusz jacek krawiec zostac powolany na wiceprezes zarzad,1
1933,3,raport okresowy qsr,1
1934,2,dane finansowy za 1 kwartal 2008 r.,1
1935,22,anwil nabyc obligacja wyemitowac przez,0
1936,8,projekt uchwala na zwz zwolac na 6 czerwiec 2008 r.,0
1937,8,zwolanie nwz na 13 czerwiec 2008 rok,0
1938,2,anwil nabyc obligacja wyemitowac przez,1
1939,8,zwolanie zwz na dzien 6 czerwiec 2008 r.,0
1940,8,skonsolidowac raport roczny,0
1941,2,anwil nabyc obligacja wyemitowac emitent,1
1942,2,szacunek wybrany dany operacyjny za 1 kwartal 2008 rok,1
1943,2,international exploration & production podpisac umowa nabycie udzial,1
1944,22,anwil nabyc obligacja wyemitowac przez,0
1945,22,anwil nabyc obligacja wyemitowac przez,0
1946,8,oil sprzedac udzial w petro oil dolnoslaski centrum sprzedaz,0
1947,2,objac udzial w nowo zarejestrowac spolka,1
1948,22,anwil nabyc obligacja wyemitowac przez,0
1949,2,dane finansowy za 4. kwartal 2007r.,1
1950,2,rn zawiesic w wykonywac obowiazek prezes i czlonek zarzad,1
1951,22,anwil nabyc obligacja wyemitowac przez,0
1952,2,wykaz informacja przekazac do publiczny wiadomosci w 2007 rok,1
1953,2,lista akcjonariusz na nwz 7 luty 2008 rok,1
1954,2,zmiana w sklad rad nadzorczy,1
1955,2,tresc uchwala podjac przez nwz spolka,1
1956,2,szacunek wybrany dany operacyjny za 4 kwartal 2007,1
1957,2,zmiana data publikacja raport okresowy za czwarty kwartal 2007,1
1958,22,anwil nabyc obligacja wyemitowac przez,0
1959,8,zawarcie umowy przez mazeikiu nafta z gt trading oy,0
1960,8,zawarcie kontrakt przez deutschland z deutsche biskup,0
1961,2,przeniesienie wlasnosc akcja spolka,1
1962,2,podpisac z lukoil warsaw sp. z o.o. umowy na sprzedaz paliwo,1
1963,2,anwil zbyc udzial w agro   azot ii wloclawek spolka z o.o.,1
1964,40,objecie akcja w spolka transport,0
1965,8,zawarcie umowy przez petrocentrum z petrotank,0
1966,2,podpisac z petrocentrum umowa na sprzedaz paliwo,1
1967,2,umowa na kupno i sprzedaz paliwo z j&s energy,1
1968,8,podpisac z europejski bank inwestycyjny umowa kredytowy,0
1969,8,podpisac z biskup polski umowy na sprzedaz paliwo,0
1970,8,umowa na sprzedaz paliwo z shell polski,0
1971,8,zawrzec z gmina plock umowa darowizna akcja spolka wisla plock,0
1972,8,zwolanie nwz na dzien 7 luty 2008 r.,0
1973,8,umowa z anwim na sprzedaz paliwo,0
1974,2,rafineria nafta jedlicze zbyc udzial w spolka raf remat,1
1975,2,rezygnacja jerzego woznicki z funkcja czlonek rad nadzorczy,1
1976,8,strategia na latac 2007 2012,0
1977,8,dane finansowy za 3. kwartal 2007 r.,0
1978,2,podpisac umowy pomiedzy unipetrol a.s. oraz deza,1
1979,2,ogloszenie upadlosc spolka transport krakow sp. z o.o.,1
1980,2,ab mazeikiu nafta nabyc udzial w uab mazeikiu nafta health care centre,1
1981,2,iks solino ponownie nabyc obligacja,1
1982,2,zmiana data publikacja raport okresowy za trzeci kwartal 2007 rok,1
1983,2,umowa sprzedaz udzial w spolka petromor sp. z o.o.,1
1984,8,termin przekazywac raport okresowy w 2008 rok,0
1985,2,iks solino nabyc obligacja wyemitowac przez,1
1986,2,nabycie obligacja przez za anwil,1
1987,8,wybor podmiot uprawniony do badanie sprawozdanie finansowy,0
1988,8,waldemar maj zostac powolany na stanowisko wiceprezes zarzad,0
1989,3,raport okresowy qsr,0
1990,8,zlozenie wniosek o ogloszenie upadlosc spolka transport krakow sp. z o.o.,0
1991,2,zmiana w zarzad,1
1992,2,umowa sprzedaz udzial w spolka poilen sp. z o.o. w likwidacja,1
1993,2,unipetrol a.s. sprzedac akcja spolka kaucuk,1
1994,2,umowa z kd petrotrade fze na dostawa ropa rurociag przyjazn,1
1995,8,zarzad rafineria trzebinia podjac decyzja o wznowienie produkcja,0
1996,2,unipetrol a.s. nabyc udzial w spolka butadien kralupy a.s.,1
1997,8,powolanie janusza zielinskiego do rad nadzorczy,0
1998,8,podpisac z exatel umowa sprzedaz udzial w spolka nom,0
1999,8,otwarcie postepowanie likwidacyjny etylobenzen plock sp. z o.o.,0
2000,8,projekcja wskaznik dzwignia finansowy kapitalowy na latac 2007 2012,0
2001,8,moody's przyznac rating baa3 oraz tymczasowy rating baa3 dla planowac euroobligacja,0
2002,2,zakupic szwedzki spolka aktiebolaget grundstenen 108770,1
2003,8,unipetrol a.s. zakupic spolka gara estates s.r.o.,0
2004,8,planowac wysokosc wydatek inwestycyjny na latac 2007 2012,0
2005,8,korekta techniczny raport biezacy numer 33/2007 z dzien 4 czerwiec 2007,0
2006,8,lista akcjonariusz posiadajacych  5  ogolny liczba glos na zwz,0
2007,8,  strategia integracja spolka z mazeikiu nafta,0
2008,8,rezygnacja wieslawa rozluckiego z ubiegac siebie o wybor do rn w nastepna kadencja,0
2009,8,powolanie rad nadzorczy na nowa kadencja,0
2010,8,tresc uchwala podjac przez zwz 31 maja 2007 r.,0
2011,8,zaktualizowac oswiadczenie wobec zasada lad korporacyjny,0
2012,8,kandydat do rad nadzorczy,0
2013,8,rezygnacja wieslawa rozluckiego z ubiegac siebie o wybor do rn w nastepna kadencja,0
2014,2,ocena sytuacja przedstawic przez rada nadzorczy,1
2015,8,rafineria nafta jedlicze zbyc udzial w ran petromex sp. z o.o.,0
2016,2,dane finansowy za 1 kwartal 2007 r. wedlug segment dzialalnosc,1
2017,3,raport okresowy qsr,1
2018,2,kaucuk a.s. nabyc udzial w spolka butadien kralupy a.s.,1
2019,8,projekt uchwala na zwz zwolac na dzien 31 maja 2007 rok,0
2020,2,zwolanie zwz na 31 maja 2007 r.,1
2021,2,nabycie udzial spolka etylobenzen plock sp. z o.o.,1
2022,2,skonsolidowac raport roczny,1
2023,2,raport roczny,1
2024,2,wykaz informacja przekazac przez do publiczny wiadomosci w 2006 r.,1
2025,2,podpisac umowy przez deutschland z shell deutschland oil,1
2026,8,zmiana w sklad zarzad,0
2027,8,podwyzszenie kapital plocki park przemyslowo technologicznego,0
2028,2,komentarz do dany finansowy,1
2029,8,szacunek poziom zobowiazanie spolka na koniec 2006 rok,0
